,userId,genres_single,title,title085,title070,title050
5258,79382,Adventure,7,8,6,4
5261,79382,Drama,6,8,6,4
5264,79382,Sci-Fi,8,8,6,4
5269,79678,Adventure,3,3,2,1
5272,79678,Comedy,2,3,2,1
5274,79678,Drama,7,3,2,1
5275,79678,Fantasy,3,3,2,1
5278,79678,Sci-Fi,2,3,2,1
5281,79793,Action,8,5,3,2
5282,79793,Adventure,5,5,3,2
5283,79793,Animation,3,5,3,2
5287,79793,Drama,5,5,3,2
5288,79793,Fantasy,4,5,3,2
5293,79793,Thriller,3,5,3,2
5296,80077,Action,11,11,4,3
5297,80077,Adventure,11,11,4,3
5302,80077,Drama,4,11,4,3
5303,80077,Fantasy,4,11,4,3
5304,80077,Sci-Fi,7,11,4,3
5306,80239,Action,9,6,4,3
5307,80239,Adventure,6,6,4,3
5310,80239,Drama,4,6,4,3
5315,80239,Sci-Fi,6,6,4,3
5316,80239,Thriller,4,6,4,3
5319,80446,Action,6,6,3,2
5320,80446,Adventure,7,6,3,2
5323,80446,Comedy,3,6,3,2
5324,80446,Crime,3,6,3,2
5325,80446,Drama,7,6,3,2
5330,80446,Sci-Fi,5,6,3,2
5333,80571,Adventure,3,3,3,2
5334,80571,Comedy,3,3,3,2
5335,80571,Crime,3,3,3,2
5336,80571,Drama,6,3,3,2
5342,80571,Thriller,4,3,3,2
5344,80587,Action,5,4,3,3
5345,80587,Adventure,3,4,3,3
5346,80587,Animation,3,4,3,3
5349,80587,Crime,3,4,3,3
5350,80587,Drama,4,4,3,3
5355,80587,Sci-Fi,4,4,3,3
5356,80587,Thriller,3,4,3,3
5357,80927,Action,6,5,3,2
5358,80927,Adventure,5,5,3,2
5361,80927,Comedy,3,5,3,2
5363,80927,Drama,3,5,3,2
5365,80927,Sci-Fi,5,5,3,2
5367,81443,Action,6,6,5,3
5368,81443,Adventure,7,6,5,3
5371,81443,Comedy,5,6,5,3
5373,81443,Drama,5,6,5,3
5378,81694,Action,7,7,4,2
5379,81694,Adventure,7,7,4,2
5382,81694,Comedy,5,7,4,2
5386,81694,Sci-Fi,4,7,4,2
5388,81725,Action,4,5,4,3
5389,81725,Adventure,5,5,4,3
5393,81725,Drama,5,5,4,3
5396,81725,Sci-Fi,4,5,4,3
5398,81830,Action,6,5,5,3
5399,81830,Adventure,5,5,5,3
5403,81830,Sci-Fi,5,5,5,3
5407,81831,Action,7,4,3,2
5408,81831,Adventure,4,4,3,2
5412,81831,Crime,4,4,3,2
5418,81831,Thriller,3,4,3,2
5419,81867,Action,9,7,5,2
5420,81867,Adventure,7,7,5,2
5424,81867,Crime,5,7,5,2
5425,81867,Drama,8,7,5,2
5429,81867,Sci-Fi,5,7,5,2
5431,81942,Action,3,3,3,2
5432,81942,Adventure,3,3,3,2
5437,81942,Drama,3,3,3,2
5440,81942,Romance,3,3,3,2
5441,81942,Sci-Fi,3,3,3,2
5443,82450,Action,7,7,5,3
5444,82450,Adventure,7,7,5,3
5446,82450,Comedy,5,7,5,3
5452,82450,Sci-Fi,6,7,5,3
5455,82463,Action,6,4,3,2
5456,82463,Adventure,5,4,3,2
5458,82463,Comedy,4,4,3,2
5460,82463,Drama,3,4,3,2
5464,82463,Sci-Fi,4,4,3,2
5465,82463,Thriller,3,4,3,2
5468,82788,Action,9,4,3,2
5469,82788,Adventure,7,4,3,2
5473,82788,Crime,3,4,3,2
5474,82788,Drama,4,4,3,2
5479,82788,Sci-Fi,3,4,3,2
5480,82788,Thriller,3,4,3,2
5481,82903,Action,4,4,4,3
5484,82903,Crime,4,4,4,3
5485,82903,Drama,5,4,4,3
5491,82918,Action,4,4,3,2
5492,82918,Adventure,3,4,3,2
5495,82918,Comedy,4,4,3,2
5497,82918,Drama,7,4,3,2
5498,82918,Fantasy,4,4,3,2
5505,82994,Action,7,7,4,3
5506,82994,Adventure,8,7,4,3
5507,82994,Animation,4,7,4,3
5509,82994,Comedy,4,7,4,3
5513,82994,Sci-Fi,5,7,4,3
5515,83446,Action,8,8,3,2
5516,83446,Adventure,3,8,3,2
5518,83446,Comedy,8,8,3,2
5523,83446,Sci-Fi,5,8,3,2
5525,83814,Action,7,4,3,2
5526,83814,Adventure,4,4,3,2
5529,83814,Comedy,3,4,3,2
5534,83814,Sci-Fi,4,4,3,2
5535,83814,Thriller,3,4,3,2
5537,84107,Action,6,5,4,2
5538,84107,Adventure,4,5,4,2
5542,84107,Fantasy,5,5,4,2
5546,84107,Thriller,4,5,4,2
5547,84216,Action,6,5,4,1
5548,84216,Adventure,4,5,4,1
5552,84216,Drama,4,5,4,1
5555,84216,Sci-Fi,5,5,4,1
5558,84290,Action,4,5,4,3
5559,84290,Adventure,7,5,4,3
5563,84290,Drama,5,5,4,3
5566,84290,Sci-Fi,5,5,4,3
5569,84421,Action,5,5,3,2
5570,84421,Adventure,6,5,3,2
5574,84421,Drama,3,5,3,2
5577,84421,Sci-Fi,5,5,3,2
5579,84440,Action,8,7,5,3
5580,84440,Adventure,7,7,5,3
5587,84440,Thriller,5,7,5,3
5588,84801,Action,7,7,5,2
5589,84801,Adventure,7,7,5,2
5592,84801,Comedy,5,7,5,2
5597,84801,Sci-Fi,5,7,5,2
5599,84934,Action,5,5,3,1
5600,84934,Adventure,4,5,3,1
5603,84934,Drama,5,5,3,1
5607,84934,Sci-Fi,3,5,3,1
5609,85121,Action,5,5,4,1
5610,85121,Adventure,8,5,4,1
5615,85121,Drama,4,5,4,1
5619,85121,Sci-Fi,5,5,4,1
5621,85505,Action,7,5,5,3
5622,85505,Adventure,5,5,5,3
5625,85505,Drama,5,5,5,3
5628,85505,Sci-Fi,5,5,5,3
5630,85590,Action,3,4,3,2
5631,85590,Adventure,8,4,3,2
5634,85590,Comedy,3,4,3,2
5635,85590,Drama,7,4,3,2
5640,85590,Sci-Fi,4,4,3,2
5641,85590,Thriller,3,4,3,2
5643,85757,Action,6,6,5,3
5644,85757,Adventure,6,6,5,3
5647,85757,Comedy,6,6,5,3
5651,85757,Sci-Fi,5,6,5,3
5654,85759,Action,10,8,5,3
5655,85759,Adventure,8,8,5,3
5658,85759,Comedy,5,8,5,3
5660,85759,Drama,5,8,5,3
5664,85759,Sci-Fi,10,8,5,3
5667,85859,Adventure,3,4,3,2
5669,85859,Comedy,3,4,3,2
5670,85859,Drama,5,4,3,2
5673,85859,Sci-Fi,4,4,3,2
5675,86149,Action,2,2,2,1
5676,86149,Adventure,2,2,2,1
5677,86149,Comedy,2,2,2,1
5678,86149,Crime,2,2,2,1
5680,86149,Drama,4,2,2,1
5685,86149,Thriller,2,2,2,1
5688,86339,Action,8,8,4,3
5689,86339,Adventure,8,8,4,3
5692,86339,Comedy,4,8,4,3
5693,86339,Drama,4,8,4,3
5695,86339,Sci-Fi,7,8,4,3
5697,86462,Action,9,6,5,3
5698,86462,Adventure,5,6,5,3
5700,86462,Comedy,5,6,5,3
5702,86462,Drama,7,6,5,3
5707,86462,Sci-Fi,6,6,5,3
5708,86462,Thriller,5,6,5,3
5709,86719,Action,11,6,5,3
5710,86719,Adventure,6,6,5,3
5715,86719,Drama,6,6,5,3
5719,86719,Sci-Fi,10,6,5,3
5720,86719,Thriller,5,6,5,3
5722,86745,Action,8,7,3,2
5723,86745,Adventure,7,7,3,2
5727,86745,Drama,3,7,3,2
5731,86745,Sci-Fi,7,7,3,2
5732,86745,Thriller,3,7,3,2
5734,86930,Adventure,5,5,4,3
5736,86930,Comedy,5,5,4,3
5737,86930,Drama,4,5,4,3
5740,86930,Sci-Fi,4,5,4,3
5742,86953,Action,7,7,6,5
5743,86953,Adventure,6,7,6,5
5746,86953,Comedy,9,7,6,5
5747,86953,Crime,6,7,6,5
5748,86953,Drama,12,7,6,5
5755,87152,Action,7,6,4,3
5756,87152,Adventure,5,6,4,3
5759,87152,Drama,6,6,4,3
5764,87152,Sci-Fi,4,6,4,3
5765,87152,Thriller,4,6,4,3
5767,88182,Action,3,3,3,2
5771,88182,Comedy,3,3,3,2
5773,88182,Drama,4,3,3,2
5774,88182,Horror,3,3,3,2
5777,88182,Thriller,4,3,3,2
5778,88469,Action,5,3,3,3
5779,88469,Adventure,3,3,3,3
5780,88469,Animation,3,3,3,3
5782,88469,Comedy,6,3,3,3
5783,88469,Crime,3,3,3,3
5784,88469,Drama,3,3,3,3
5790,88469,Thriller,3,3,3,3
5791,88797,Action,8,6,5,4
5796,88797,Sci-Fi,5,6,5,4
5797,88797,Thriller,6,6,5,4
5799,89634,Action,6,5,3,2
5800,89634,Adventure,5,5,3,2
5803,89634,Crime,3,5,3,2
5808,89634,Sci-Fi,3,5,3,2
5811,89654,Action,4,5,3,1
5812,89654,Adventure,3,5,3,1
5816,89654,Drama,7,5,3,1
5819,89654,Sci-Fi,3,5,3,1
5820,89654,Thriller,5,5,3,1
5821,89750,Action,7,7,4,4
5822,89750,Adventure,7,7,4,4
5823,89750,Animation,4,7,4,4
5826,89750,Drama,4,7,4,4
5827,89750,Fantasy,4,7,4,4
5829,89750,Sci-Fi,4,7,4,4
5830,89750,Thriller,5,7,4,4
5831,89903,Action,5,4,2,2
5832,89903,Adventure,5,4,2,2
5835,89903,Comedy,3,4,2,2
5836,89903,Crime,2,4,2,2
5837,89903,Drama,4,4,2,2
5838,89903,Fantasy,2,4,2,2
5842,89903,Sci-Fi,2,4,2,2
5843,89903,Thriller,2,4,2,2
5846,89976,Action,6,6,3,2
5847,89976,Adventure,3,6,3,2
5850,89976,Drama,5,6,3,2
5854,89976,Sci-Fi,6,6,3,2
5856,90234,Action,8,7,5,3
5857,90234,Adventure,7,7,5,3
5859,90234,Crime,5,7,5,3
5863,90234,Sci-Fi,6,7,5,3
5866,90261,Action,5,5,4,3
5867,90261,Adventure,5,5,4,3
5871,90261,Drama,4,5,4,3
5874,90261,Sci-Fi,6,5,4,3
5876,90386,Action,6,4,4,2
5877,90386,Adventure,4,4,4,2
5878,90386,Animation,4,4,4,2
5880,90386,Comedy,4,4,4,2
5890,90434,Adventure,4,4,4,2
5893,90434,Drama,7,4,4,2
5898,90434,Sci-Fi,4,4,4,2
5899,90434,Thriller,4,4,4,2
5900,90785,Action,9,9,4,3
5901,90785,Adventure,9,9,4,3
5906,90785,Drama,4,9,4,3
5907,90785,Fantasy,4,9,4,3
5911,90785,Sci-Fi,10,9,4,3
5912,90785,Thriller,4,9,4,3
5913,91400,Action,9,7,6,4
5914,91400,Adventure,9,7,6,4
5919,91400,Drama,6,7,6,4
5922,91400,Sci-Fi,7,7,6,4
5925,91560,Action,9,6,5,2
5926,91560,Adventure,6,6,5,2
5930,91560,Crime,5,6,5,2
5931,91560,Drama,7,6,5,2
5935,91560,Sci-Fi,6,6,5,2
5936,91560,Thriller,5,6,5,2
5938,91688,Action,7,7,5,3
5939,91688,Adventure,8,7,5,3
5942,91688,Comedy,5,7,5,3
5946,91688,Sci-Fi,5,7,5,3
5948,91785,Action,7,7,5,4
5949,91785,Adventure,8,7,5,4
5952,91785,Comedy,6,7,5,4
5954,91785,Drama,7,7,5,4
5959,91785,Sci-Fi,5,7,5,4
5961,91883,Action,4,4,3,3
5962,91883,Adventure,3,4,3,3
5965,91883,Comedy,3,4,3,3
5967,91883,Drama,4,4,3,3
5968,91883,Fantasy,3,4,3,3
5970,91883,Sci-Fi,4,4,3,3
5972,92041,Action,4,4,3,1
5973,92041,Adventure,4,4,3,1
5976,92041,Drama,3,4,3,1
5977,92041,Fantasy,3,4,3,1
5981,92041,Thriller,3,4,3,1
5982,92046,Action,6,6,3,2
5983,92046,Adventure,4,6,3,2
5986,92046,Drama,3,6,3,2
5988,92046,Horror,3,6,3,2
5990,92046,Sci-Fi,7,6,3,2
5994,92084,Action,4,4,3,1
5995,92084,Adventure,3,4,3,1
5999,92084,Drama,5,4,3,1
6004,92084,Sci-Fi,3,4,3,1
6005,92084,Thriller,7,4,3,1
6007,92090,Action,6,6,4,3
6008,92090,Adventure,8,6,4,3
6011,92090,Comedy,4,6,4,3
6015,92090,Sci-Fi,6,6,4,3
6021,92186,Drama,5,5,5,3
6024,92186,Sci-Fi,5,5,5,3
6025,92186,Thriller,5,5,5,3
6026,92433,Action,4,4,3,3
6027,92433,Adventure,3,4,3,3
6029,92433,Comedy,3,4,3,3
6030,92433,Drama,3,4,3,3
6035,92433,Sci-Fi,6,4,3,3
6036,92433,Thriller,4,4,3,3
6037,92435,Action,9,6,4,2
6038,92435,Adventure,4,6,4,2
6040,92435,Comedy,6,6,4,2
6042,92435,Drama,4,6,4,2
6048,92435,Sci-Fi,5,6,4,2
6049,92435,Thriller,7,6,4,2
6050,92552,Action,10,10,4,3
6051,92552,Adventure,8,10,4,3
6054,92552,Comedy,4,10,4,3
6059,92552,Sci-Fi,10,10,4,3
6062,92565,Action,13,8,4,2
6063,92565,Adventure,11,8,4,2
6068,92565,Drama,4,8,4,2
6069,92565,Fantasy,5,8,4,2
6071,92565,Sci-Fi,8,8,4,2
6074,93027,Action,7,6,3,3
6075,93027,Adventure,6,6,3,3
6078,93027,Comedy,4,6,3,3
6081,93027,Fantasy,3,6,3,3
6082,93027,Sci-Fi,3,6,3,3
6083,93027,Thriller,3,6,3,3
6084,93039,Action,6,6,3,2
6085,93039,Adventure,6,6,3,2
6088,93039,Comedy,3,6,3,2
6090,93039,Drama,8,6,3,2
6093,93039,Sci-Fi,3,6,3,2
6094,93039,Thriller,3,6,3,2
6096,93074,Action,9,8,5,2
6097,93074,Adventure,8,8,5,2
6102,93074,Fantasy,5,8,5,2
6105,93074,Sci-Fi,8,8,5,2
6107,93096,Action,6,8,6,3
6108,93096,Adventure,8,8,6,3
6111,93096,Drama,8,8,6,3
6113,93096,Sci-Fi,6,8,6,3
6116,93424,Action,6,7,5,3
6117,93424,Adventure,5,7,5,3
6121,93424,Drama,11,7,5,3
6125,93424,Sci-Fi,5,7,5,3
6126,93424,Thriller,7,7,5,3
6127,93494,Action,7,8,6,3
6128,93494,Adventure,6,8,6,3
6131,93494,Drama,11,8,6,3
6136,93494,Sci-Fi,6,8,6,3
6137,93494,Thriller,8,8,6,3
6138,93660,Action,2,4,2,2
6140,93660,Comedy,2,4,2,2
6141,93660,Drama,4,4,2,2
6142,93660,Fantasy,2,4,2,2
6143,93660,Romance,4,4,2,2
6144,93660,Sci-Fi,2,4,2,2
6145,93660,Thriller,2,4,2,2
6146,93737,Action,11,8,6,1
6147,93737,Adventure,12,8,6,1
6151,93737,Drama,8,8,6,1
6155,93737,Sci-Fi,6,8,6,1
6158,93847,Action,4,4,4,2
6159,93847,Adventure,4,4,4,2
6161,93847,Drama,8,4,4,2
6167,93847,Thriller,5,4,4,2
6171,93855,Action,4,4,4,4
6172,93855,Adventure,4,4,4,4
6173,93855,Comedy,5,4,4,4
6176,93855,Sci-Fi,4,4,4,4
6177,93944,Action,8,6,4,2
6178,93944,Adventure,5,6,4,2
6185,93944,Sci-Fi,6,6,4,2
6186,93944,Thriller,4,6,4,2
6187,94154,Action,5,6,5,4
6188,94154,Adventure,7,6,5,4
6192,94154,Drama,6,6,5,4
6195,94154,Thriller,5,6,5,4
6197,94219,Action,5,4,2,2
6198,94219,Adventure,4,4,2,2
6200,94219,Comedy,2,4,2,2
6202,94219,Drama,3,4,2,2
6203,94219,Fantasy,2,4,2,2
6206,94219,Romance,2,4,2,2
6207,94219,Sci-Fi,5,4,2,2
6209,94239,Action,7,7,4,3
6210,94239,Adventure,7,7,4,3
6212,94239,Comedy,4,7,4,3
6214,94239,Drama,4,7,4,3
6217,94239,Sci-Fi,7,7,4,3
6219,94274,Action,5,4,3,2
6220,94274,Adventure,3,4,3,2
6223,94274,Comedy,4,4,3,2
6224,94274,Crime,3,4,3,2
6225,94274,Drama,4,4,3,2
6230,94274,Sci-Fi,3,4,3,2
6232,94334,Action,6,5,5,2
6233,94334,Adventure,5,5,5,2
6236,94334,Drama,5,5,5,2
6241,94334,Sci-Fi,6,5,5,2
6244,94375,Action,8,6,3,2
6245,94375,Adventure,6,6,3,2
6248,94375,Drama,3,6,3,2
6251,94375,Sci-Fi,3,6,3,2
6252,94375,Thriller,4,6,3,2
6255,94661,Action,6,4,4,3
6256,94661,Adventure,4,4,4,3
6259,94661,Drama,4,4,4,3
6260,94661,Fantasy,4,4,4,3
6264,94661,Sci-Fi,4,4,4,3
6266,94746,Action,7,6,3,2
6267,94746,Adventure,6,6,3,2
6268,94746,Animation,3,6,3,2
6273,94746,Fantasy,3,6,3,2
6275,94746,Sci-Fi,5,6,3,2
6277,94835,Action,5,4,4,3
6278,94835,Adventure,6,4,4,3
6286,94835,Sci-Fi,4,4,4,3
6287,94835,Thriller,4,4,4,3
6289,94999,Action,6,5,4,3
6294,94999,Drama,5,5,4,3
6295,94999,Fantasy,4,5,4,3
6298,94999,Sci-Fi,4,5,4,3
6300,95055,Action,7,6,3,2
6301,95055,Adventure,6,6,3,2
6309,95055,Sci-Fi,5,6,3,2
6310,95055,Thriller,3,6,3,2
6311,95133,Action,8,7,5,2
6312,95133,Adventure,7,7,5,2
6314,95133,Comedy,5,7,5,2
6319,95133,Sci-Fi,6,7,5,2
6321,95331,Action,10,6,5,2
6322,95331,Adventure,7,6,5,2
6330,95331,Sci-Fi,6,6,5,2
6331,95331,Thriller,5,6,5,2
6333,95673,Action,6,5,5,3
6334,95673,Adventure,8,5,5,3
6340,95673,Fantasy,5,5,5,3
6343,95673,Sci-Fi,5,5,5,3
6345,95989,Action,5,5,3,2
6346,95989,Adventure,5,5,3,2
6350,95989,Drama,3,5,3,2
6351,95989,Fantasy,3,5,3,2
6354,95989,Sci-Fi,4,5,3,2
6357,95998,Action,7,6,5,3
6358,95998,Adventure,7,6,5,3
6361,95998,Comedy,6,6,5,3
6363,95998,Drama,5,6,5,3
6368,95998,Thriller,5,6,5,3
6369,96008,Action,7,6,5,4
6370,96008,Adventure,5,6,5,4
6373,96008,Comedy,6,6,5,4
6376,96008,Sci-Fi,5,6,5,4
6377,96350,Action,2,2,2,1
6378,96350,Adventure,2,2,2,1
6381,96350,Drama,6,2,2,1
6383,96350,Horror,2,2,2,1
6385,96350,Thriller,2,2,2,1
6387,96356,Action,5,5,4,3
6388,96356,Adventure,6,5,4,3
6394,96356,Fantasy,4,5,4,3
6395,96356,Sci-Fi,4,5,4,3
6398,96431,Adventure,4,5,4,2
6400,96431,Drama,6,5,4,2
6403,96431,Sci-Fi,5,5,4,2
6405,96480,Action,2,3,2,2
6406,96480,Adventure,2,3,2,2
6409,96480,Drama,3,3,2,2
6411,96480,Horror,2,3,2,2
6412,96480,Sci-Fi,3,3,2,2
6413,96480,Thriller,2,3,2,2
6415,96495,Action,8,6,3,2
6416,96495,Adventure,3,6,3,2
6420,96495,Crime,5,6,3,2
6421,96495,Drama,7,6,3,2
6426,96495,Thriller,6,6,3,2
6428,96937,Action,6,5,3,1
6429,96937,Adventure,6,5,3,1
6432,96937,Comedy,3,5,3,1
6434,96937,Drama,3,5,3,1
6437,96937,Sci-Fi,5,5,3,1
6440,97020,Action,11,8,5,4
6441,97020,Adventure,8,8,5,4
6445,97020,Crime,5,8,5,4
6449,97020,Sci-Fi,7,8,5,4
6450,97020,Thriller,5,8,5,4
6451,97074,Action,5,5,4,3
6452,97074,Adventure,6,5,4,3
6457,97074,Drama,7,5,4,3
6461,97074,Sci-Fi,4,5,4,3
6462,97074,Thriller,4,5,4,3
6463,97155,Action,2,5,2,1
6465,97155,Drama,7,5,2,1
6469,97155,Sci-Fi,2,5,2,1
6470,97155,Thriller,5,5,2,1
6472,97452,Action,4,5,4,3
6473,97452,Adventure,7,5,4,3
6476,97452,Comedy,4,5,4,3
6478,97452,Drama,5,5,4,3
6479,97452,Fantasy,5,5,4,3
6482,97452,Sci-Fi,4,5,4,3
6484,97462,Action,6,6,2,2
6485,97462,Adventure,7,6,2,2
6488,97462,Crime,2,6,2,2
6489,97462,Drama,2,6,2,2
6492,97462,Sci-Fi,6,6,2,2
6493,97462,Thriller,2,6,2,2
6496,97896,Action,6,6,3,2
6497,97896,Adventure,7,6,3,2
6500,97896,Fantasy,4,6,3,2
6503,97896,Sci-Fi,3,6,3,2
6505,97991,Action,6,5,5,3
6506,97991,Adventure,5,5,5,3
6509,97991,Drama,5,5,5,3
6514,98067,Action,7,4,3,2
6515,98067,Adventure,7,4,3,2
6517,98067,Children,4,4,3,2
6518,98067,Comedy,3,4,3,2
6521,98067,Fantasy,3,4,3,2
6524,98067,Sci-Fi,4,4,3,2
6527,98328,Action,4,4,3,2
6528,98328,Adventure,6,4,3,2
6533,98328,Drama,3,4,3,2
6536,98328,Sci-Fi,4,4,3,2
6539,98340,Action,7,7,4,2
6540,98340,Adventure,8,7,4,2
6543,98340,Drama,4,7,4,2
6547,98340,Sci-Fi,7,7,4,2
6549,98457,Action,5,4,4,2
6550,98457,Adventure,5,4,4,2
6553,98457,Comedy,4,4,4,2
6558,98457,Sci-Fi,4,4,4,2
6561,98558,Action,7,5,3,2
6562,98558,Adventure,4,5,3,2
6564,98558,Comedy,3,5,3,2
6569,98558,Sci-Fi,5,5,3,2
6572,98680,Action,4,4,4,2
6573,98680,Adventure,4,4,4,2
6576,98680,Drama,4,4,4,2
6580,98680,Thriller,4,4,4,2
6581,98726,Action,6,6,4,3
6582,98726,Adventure,7,6,4,3
6587,98726,Drama,6,6,4,3
6591,98726,Sci-Fi,4,6,4,3
6592,98726,Thriller,6,6,4,3
6594,98750,Action,3,4,3,2
6595,98750,Adventure,3,4,3,2
6598,98750,Comedy,4,4,3,2
6600,98750,Drama,4,4,3,2
6603,98750,Sci-Fi,3,4,3,2
6605,98755,Action,7,6,6,2
6606,98755,Adventure,6,6,6,2
6609,98755,Drama,6,6,6,2
6614,98755,Sci-Fi,8,6,6,2
6618,98889,Action,6,6,4,1
6619,98889,Adventure,7,6,4,1
6624,98889,Drama,5,6,4,1
6626,98889,Sci-Fi,4,6,4,1
6628,99096,Action,9,8,2,1
6629,99096,Adventure,6,8,2,1
6632,99096,Crime,2,8,2,1
6634,99096,Fantasy,2,8,2,1
6636,99096,Sci-Fi,8,8,2,1
6639,99111,Action,7,8,7,3
6640,99111,Adventure,8,8,7,3
6646,99111,Sci-Fi,8,8,7,3
6649,99302,Action,6,6,4,2
6650,99302,Adventure,6,6,4,2
6654,99302,Fantasy,4,6,4,2
6657,99302,Sci-Fi,5,6,4,2
6659,99575,Action,5,5,3,2
6662,99575,Crime,3,5,3,2
6663,99575,Drama,5,5,3,2
6668,99999,Action,2,3,2,2
6669,99999,Adventure,2,3,2,2
6672,99999,Comedy,2,3,2,2
6673,99999,Crime,2,3,2,2
6674,99999,Drama,3,3,2,2
6675,99999,Horror,2,3,2,2
6678,99999,Thriller,3,3,2,2
6679,100042,Action,6,6,5,3
6680,100042,Adventure,5,6,5,3
6686,100042,Sci-Fi,7,6,5,3
6689,100230,Action,5,5,3,2
6690,100230,Adventure,7,5,3,2
6695,100230,Drama,5,5,3,2
6698,100230,Sci-Fi,5,5,3,2
6699,100230,Thriller,3,5,3,2
6701,100263,Action,6,6,4,1
6702,100263,Adventure,6,6,4,1
6705,100263,Comedy,4,6,4,1
6708,100263,Fantasy,4,6,4,1
6709,100263,Sci-Fi,5,6,4,1
6711,100510,Action,3,4,3,3
6712,100510,Adventure,3,4,3,3
6714,100510,Comedy,3,4,3,3
6715,100510,Drama,4,4,3,3
6720,100510,Sci-Fi,5,4,3,3
6721,100510,Thriller,3,4,3,3
6722,100587,Action,5,5,3,2
6723,100587,Adventure,3,5,3,2
6730,100587,Sci-Fi,4,5,3,2
6731,100587,Thriller,5,5,3,2
6732,100766,Action,9,5,4,3
6733,100766,Adventure,7,5,4,3
6735,100766,Children,4,5,4,3
6736,100766,Comedy,5,5,4,3
6738,100766,Drama,5,5,4,3
6742,100766,Sci-Fi,4,5,4,3
6745,100952,Action,10,8,3,2
6746,100952,Adventure,8,8,3,2
6749,100952,Comedy,3,8,3,2
6755,100952,Sci-Fi,8,8,3,2
6756,100952,Thriller,3,8,3,2
6757,100955,Action,4,4,4,3
6758,100955,Adventure,4,4,4,3
6761,100955,Drama,4,4,4,3
6766,101070,Action,6,6,6,3
6767,101070,Adventure,6,6,6,3
6769,101070,Comedy,6,6,6,3
6775,101096,Action,8,7,6,2
6776,101096,Adventure,6,7,6,2
6782,101096,Sci-Fi,7,7,6,2
6784,101415,Action,8,8,7,2
6785,101415,Adventure,8,8,7,2
6788,101415,Comedy,8,8,7,2
6794,101415,Sci-Fi,7,8,7,2
6796,101468,Action,7,5,5,4
6797,101468,Adventure,5,5,5,4
6803,101468,Sci-Fi,5,5,5,4
6804,101468,Thriller,5,5,5,4
6806,101526,Action,3,4,3,2
6810,101526,Comedy,4,4,3,2
6811,101526,Crime,3,4,3,2
6812,101526,Drama,6,4,3,2
6816,101526,Sci-Fi,4,4,3,2
6817,101526,Thriller,4,4,3,2
6819,101549,Action,4,4,3,2
6820,101549,Adventure,4,4,3,2
6825,101549,Drama,4,4,3,2
6826,101549,Fantasy,3,4,3,2
6829,101613,Action,6,4,3,2
6830,101613,Adventure,4,4,3,2
6832,101613,Comedy,3,4,3,2
6838,101613,Sci-Fi,4,4,3,2
6839,101613,Thriller,3,4,3,2
6840,101681,Action,7,4,3,2
6841,101681,Adventure,7,4,3,2
6846,101681,Drama,3,4,3,2
6847,101681,Fantasy,3,4,3,2
6850,101681,Sci-Fi,4,4,3,2
6852,101729,Action,5,5,4,3
6853,101729,Adventure,7,5,4,3
6854,101729,Animation,5,5,4,3
6855,101729,Children,4,5,4,3
6858,101729,Drama,5,5,4,3
6862,101729,Sci-Fi,4,5,4,3
6865,102231,Action,4,4,4,4
6866,102231,Adventure,5,4,4,4
6867,102231,Animation,4,4,4,4
6869,102231,Comedy,4,4,4,4
6871,102231,Drama,7,4,4,4
6872,102231,Fantasy,4,4,4,4
6876,102231,Thriller,4,4,4,4
6877,102329,Action,9,9,8,5
6878,102329,Adventure,8,9,8,5
6884,102329,Sci-Fi,9,9,8,5
6886,102452,Action,7,5,3,3
6887,102452,Adventure,5,5,3,3
6888,102452,Comedy,3,5,3,3
6889,102452,Drama,3,5,3,3
6893,102452,Sci-Fi,4,5,3,3
6894,102452,Thriller,3,5,3,3
6896,102582,Action,9,8,7,3
6897,102582,Adventure,7,8,7,3
6903,102582,Sci-Fi,8,8,7,3
6905,103126,Action,5,6,3,3
6906,103126,Adventure,3,6,3,3
6908,103126,Crime,3,6,3,3
6909,103126,Drama,6,6,3,3
6912,103126,Romance,3,6,3,3
6913,103126,Sci-Fi,6,6,3,3
6914,103126,Thriller,3,6,3,3
6915,103232,Action,4,4,3,2
6916,103232,Adventure,3,4,3,2
6920,103232,Drama,7,4,3,2
6924,103232,Sci-Fi,4,4,3,2
6927,103258,Action,12,8,5,2
6928,103258,Adventure,8,8,5,2
6931,103258,Comedy,6,8,5,2
6933,103258,Drama,5,8,5,2
6939,103258,Sci-Fi,9,8,5,2
6941,103308,Action,13,9,5,4
6942,103308,Adventure,9,9,5,4
6950,103308,Sci-Fi,7,9,5,4
6951,103308,Thriller,5,9,5,4
6952,103338,Action,5,3,3,1
6953,103338,Adventure,3,3,3,1
6956,103338,Comedy,4,3,3,1
6963,103338,Sci-Fi,3,3,3,1
6964,103338,Thriller,3,3,3,1
6966,103600,Action,10,6,4,3
6967,103600,Adventure,9,6,4,3
6973,103600,Fantasy,4,6,4,3
6975,103600,Sci-Fi,6,6,4,3
6978,103611,Action,6,4,4,2
6979,103611,Adventure,4,4,4,2
6984,103611,Sci-Fi,4,4,4,2
6987,103799,Action,5,5,4,2
6988,103799,Adventure,4,5,4,2
6991,103799,Drama,4,5,4,2
6994,103799,Sci-Fi,4,5,4,2
6995,103799,Thriller,6,5,4,2
6999,103844,Adventure,2,3,2,2
7000,103844,Animation,2,3,2,2
7001,103844,Comedy,2,3,2,2
