,userId,genres_single,title
8225,123527,Romance,2
8226,123527,Sci-Fi,9
8227,123527,Thriller,6
8228,123552,Action,9
8229,123552,Adventure,5
8230,123552,Animation,2
8231,123552,Children,1
8232,123552,Comedy,3
8233,123552,Crime,2
8234,123552,Drama,3
8235,123552,Fantasy,3
8236,123552,IMAX,1
8237,123552,Sci-Fi,5
8238,123552,Thriller,3
8239,123621,Action,6
8240,123621,Adventure,3
8241,123621,Animation,1
8242,123621,Children,1
8243,123621,Comedy,5
8244,123621,Crime,3
8245,123621,Drama,4
8246,123621,Fantasy,3
8247,123621,Horror,1
8248,123621,Romance,1
8249,123621,Sci-Fi,3
8250,123621,Thriller,2
8251,123711,Action,6
8252,123711,Adventure,5
8253,123711,Animation,2
8254,123711,Children,1
8255,123711,Comedy,3
8256,123711,Crime,3
8257,123711,Drama,3
8258,123711,Fantasy,1
8259,123711,Horror,1
8260,123711,Sci-Fi,2
8261,123711,Thriller,3
8262,124327,Action,1
8263,124327,Adventure,3
8264,124327,Animation,1
8265,124327,Children,2
8266,124327,Comedy,2
8267,124327,Crime,3
8268,124327,Drama,7
8269,124327,Fantasy,1
8270,124327,Mystery,2
8271,124327,Sci-Fi,1
8272,124327,Thriller,3
8273,124327,War,1
8274,124561,Action,4
8275,124561,Adventure,7
8276,124561,Animation,2
8277,124561,Children,1
8278,124561,Comedy,4
8279,124561,Crime,2
8280,124561,Drama,2
8281,124561,Fantasy,2
8282,124561,Mystery,1
8283,124561,Romance,1
8284,124561,Sci-Fi,5
8285,124638,Action,10
8286,124638,Adventure,7
8287,124638,Animation,3
8288,124638,Children,3
8289,124638,Comedy,6
8290,124638,Crime,2
8291,124638,Drama,6
8292,124638,Fantasy,2
8293,124638,Horror,3
8294,124638,Mystery,1
8295,124638,Romance,1
8296,124638,Sci-Fi,5
8297,124638,Thriller,4
8298,124638,Western,1
8299,124664,Action,5
8300,124664,Adventure,4
8301,124664,Comedy,1
8302,124664,Crime,1
8303,124664,Drama,5
8304,124664,Horror,1
8305,124664,Mystery,2
8306,124664,Romance,1
8307,124664,Sci-Fi,5
8308,124664,Thriller,5
8309,124664,War,1
8310,124664,Western,1
8311,124767,(no genres listed),1
8312,124767,Action,7
8313,124767,Adventure,5
8314,124767,Comedy,2
8315,124767,Drama,2
8316,124767,Fantasy,2
8317,124767,Sci-Fi,7
8318,124767,Thriller,1
8319,124919,Action,10
8320,124919,Adventure,7
8321,124919,Animation,3
8322,124919,Children,1
8323,124919,Comedy,7
8324,124919,Crime,3
8325,124919,Drama,2
8326,124919,Fantasy,1
8327,124919,Romance,1
8328,124919,Sci-Fi,6
8329,124919,Thriller,2
8330,124974,(no genres listed),1
8331,124974,Action,8
8332,124974,Adventure,4
8333,124974,Animation,1
8334,124974,Children,1
8335,124974,Comedy,3
8336,124974,Crime,1
8337,124974,Drama,7
8338,124974,Horror,3
8339,124974,Romance,1
8340,124974,Sci-Fi,5
8341,124974,Thriller,6
8342,124999,Action,7
8343,124999,Adventure,5
8344,124999,Comedy,5
8345,124999,Crime,3
8346,124999,Drama,7
8347,124999,Fantasy,2
8348,124999,Horror,2
8349,124999,Romance,2
8350,124999,Sci-Fi,5
8351,124999,Thriller,5
8352,125514,Action,5
8353,125514,Adventure,3
8354,125514,Comedy,1
8355,125514,Crime,1
8356,125514,Drama,5
8357,125514,Fantasy,1
8358,125514,Mystery,1
8359,125514,Romance,2
8360,125514,Sci-Fi,7
8361,125514,Thriller,4
8362,125633,Action,6
8363,125633,Adventure,6
8364,125633,Animation,1
8365,125633,Children,1
8366,125633,Comedy,2
8367,125633,Crime,2
8368,125633,Drama,4
8369,125633,Fantasy,1
8370,125633,Horror,2
8371,125633,Mystery,1
8372,125633,Sci-Fi,2
8373,125633,Thriller,4
8374,125633,Western,1
8375,125711,Action,4
8376,125711,Adventure,5
8377,125711,Animation,1
8378,125711,Children,1
8379,125711,Comedy,2
8380,125711,Crime,1
8381,125711,Drama,3
8382,125711,Fantasy,2
8383,125711,Horror,1
8384,125711,Romance,2
8385,125711,Sci-Fi,2
8386,125711,Thriller,1
8387,125711,War,1
8388,126013,Action,5
8389,126013,Adventure,6
8390,126013,Comedy,1
8391,126013,Crime,1
8392,126013,Drama,7
8393,126013,Fantasy,3
8394,126013,Horror,2
8395,126013,Romance,1
8396,126013,Sci-Fi,3
8397,126013,Thriller,3
8398,126013,War,1
8399,126363,Action,8
8400,126363,Adventure,6
8401,126363,Animation,1
8402,126363,Children,1
8403,126363,Comedy,2
8404,126363,Crime,1
8405,126363,Drama,4
8406,126363,Fantasy,3
8407,126363,Horror,2
8408,126363,Romance,1
8409,126363,Sci-Fi,5
8410,126363,Thriller,6
8411,126367,Action,6
8412,126367,Adventure,4
8413,126367,Comedy,2
8414,126367,Drama,5
8415,126367,Fantasy,1
8416,126367,Horror,1
8417,126367,Sci-Fi,8
8418,126367,Thriller,3
8419,126477,Action,7
8420,126477,Adventure,5
8421,126477,Animation,1
8422,126477,Children,1
8423,126477,Comedy,1
8424,126477,Crime,2
8425,126477,Drama,8
8426,126477,Fantasy,1
8427,126477,Horror,1
8428,126477,Romance,2
8429,126477,Sci-Fi,4
8430,126477,Thriller,1
8431,126477,War,1
8432,126620,Action,4
8433,126620,Adventure,4
8434,126620,Animation,2
8435,126620,Children,2
8436,126620,Comedy,4
8437,126620,Crime,2
8438,126620,Drama,3
8439,126620,Fantasy,1
8440,126620,Romance,1
8441,126620,Sci-Fi,3
8442,126620,Thriller,1
8443,126662,(no genres listed),1
8444,126662,Action,3
8445,126662,Adventure,4
8446,126662,Animation,1
8447,126662,Comedy,1
8448,126662,Crime,2
8449,126662,Documentary,1
8450,126662,Drama,2
8451,126662,Mystery,1
8452,126662,Sci-Fi,2
8453,126662,Thriller,2
8454,126662,Western,1
8455,126677,Action,9
8456,126677,Adventure,5
8457,126677,Comedy,2
8458,126677,Crime,2
8459,126677,Drama,4
8460,126677,Fantasy,1
8461,126677,Horror,4
8462,126677,Romance,1
8463,126677,Sci-Fi,8
8464,126677,Thriller,7
8465,127206,Action,13
8466,127206,Adventure,7
8467,127206,Animation,1
8468,127206,Comedy,4
8469,127206,Crime,5
8470,127206,Drama,6
8471,127206,Fantasy,5
8472,127206,Horror,2
8473,127206,Mystery,1
8474,127206,Romance,1
8475,127206,Sci-Fi,7
8476,127206,Thriller,5
8477,127273,Action,7
8478,127273,Adventure,5
8479,127273,Animation,1
8480,127273,Children,1
8481,127273,Comedy,2
8482,127273,Crime,2
8483,127273,Drama,3
8484,127273,Mystery,1
8485,127273,Romance,2
8486,127273,Sci-Fi,6
8487,127273,Thriller,3
8488,127273,Western,1
8489,127311,(no genres listed),1
8490,127311,Action,2
8491,127311,Adventure,1
8492,127311,Comedy,3
8493,127311,Drama,4
8494,127311,Horror,1
8495,127311,Romance,1
8496,127311,Sci-Fi,4
8497,127311,Thriller,2
8498,127446,Action,5
8499,127446,Adventure,6
8500,127446,Animation,2
8501,127446,Children,2
8502,127446,Comedy,1
8503,127446,Drama,2
8504,127446,Fantasy,1
8505,127446,Horror,1
8506,127446,Sci-Fi,5
8507,127446,Thriller,6
8508,127451,Action,9
8509,127451,Adventure,6
8510,127451,Animation,4
8511,127451,Comedy,4
8512,127451,Drama,2
8513,127451,Fantasy,1
8514,127451,Horror,1
8515,127451,Romance,1
8516,127451,Sci-Fi,5
8517,127451,Thriller,3
8518,127544,Action,9
8519,127544,Adventure,8
8520,127544,Animation,1
8521,127544,Children,2
8522,127544,Comedy,3
8523,127544,Crime,3
8524,127544,Drama,4
8525,127544,Fantasy,3
8526,127544,Horror,2
8527,127544,Sci-Fi,6
8528,127544,Thriller,1
8529,127741,Action,8
8530,127741,Adventure,5
8531,127741,Animation,2
8532,127741,Children,3
8533,127741,Comedy,6
8534,127741,Crime,3
8535,127741,Drama,2
8536,127741,Mystery,3
8537,127741,Sci-Fi,4
8538,127741,Thriller,1
8539,127741,Western,2
8540,128243,Action,5
8541,128243,Adventure,5
8542,128243,Animation,1
8543,128243,Comedy,3
8544,128243,Crime,2
8545,128243,Drama,2
8546,128243,Mystery,1
8547,128243,Romance,1
8548,128243,Sci-Fi,5
8549,128243,Thriller,2
8550,129005,Action,4
8551,129005,Adventure,4
8552,129005,Animation,2
8553,129005,Children,1
8554,129005,Comedy,4
8555,129005,Crime,1
8556,129005,Drama,8
8557,129005,Fantasy,1
8558,129005,Romance,1
8559,129005,Sci-Fi,3
8560,129005,Thriller,1
8561,129005,War,1
8562,129036,(no genres listed),1
8563,129036,Action,9
8564,129036,Adventure,6
8565,129036,Children,1
8566,129036,Comedy,2
8567,129036,Crime,1
8568,129036,Fantasy,3
8569,129036,Horror,1
8570,129036,Sci-Fi,6
8571,129036,Thriller,2
8572,129436,Action,4
8573,129436,Adventure,5
8574,129436,Animation,4
8575,129436,Children,3
8576,129436,Comedy,4
8577,129436,Crime,1
8578,129436,Drama,4
8579,129436,Fantasy,2
8580,129436,Mystery,1
8581,129436,Romance,1
8582,129436,Sci-Fi,2
8583,129436,Thriller,1
8584,129436,War,1
8585,129647,Action,7
8586,129647,Adventure,5
8587,129647,Animation,1
8588,129647,Children,2
8589,129647,Comedy,4
8590,129647,Crime,1
8591,129647,Drama,6
8592,129647,Fantasy,3
8593,129647,Horror,2
8594,129647,Mystery,1
8595,129647,Romance,4
8596,129647,Sci-Fi,7
8597,129647,Thriller,5
8598,129655,(no genres listed),1
8599,129655,Action,7
8600,129655,Adventure,3
8601,129655,Animation,2
8602,129655,Comedy,4
8603,129655,Crime,5
8604,129655,Drama,2
8605,129655,Fantasy,2
8606,129655,Horror,1
8607,129655,Mystery,1
8608,129655,Romance,1
8609,129655,Sci-Fi,2
8610,129655,Thriller,4
8611,129655,Western,1
8612,129711,(no genres listed),1
8613,129711,Action,5
8614,129711,Adventure,6
8615,129711,Animation,2
8616,129711,Children,3
8617,129711,Comedy,2
8618,129711,Crime,1
8619,129711,Drama,5
8620,129711,Fantasy,3
8621,129711,Mystery,2
8622,129711,Sci-Fi,3
8623,129711,Thriller,1
8624,129794,Action,3
8625,129794,Adventure,2
8626,129794,Comedy,3
8627,129794,Crime,1
8628,129794,Drama,5
8629,129794,Horror,2
8630,129794,Sci-Fi,3
8631,129794,Thriller,3
8632,129922,Action,4
8633,129922,Adventure,5
8634,129922,Animation,1
8635,129922,Comedy,2
8636,129922,Crime,1
8637,129922,Drama,3
8638,129922,Fantasy,2
8639,129922,Romance,2
8640,129922,Sci-Fi,4
8641,130062,(no genres listed),1
8642,130062,Action,8
8643,130062,Adventure,7
8644,130062,Animation,4
8645,130062,Children,3
8646,130062,Comedy,9
8647,130062,Crime,4
8648,130062,Drama,6
8649,130062,Fantasy,2
8650,130062,Horror,1
8651,130062,Sci-Fi,3
8652,130062,Thriller,5
8653,130062,War,1
8654,130062,Western,1
8655,130271,Action,6
8656,130271,Adventure,4
8657,130271,Animation,4
8658,130271,Children,2
8659,130271,Comedy,6
8660,130271,Crime,1
8661,130271,Drama,5
8662,130271,Fantasy,3
8663,130271,Romance,2
8664,130271,Sci-Fi,2
8665,130271,Thriller,4
8666,130333,Action,11
8667,130333,Adventure,7
8668,130333,Animation,2
8669,130333,Comedy,6
8670,130333,Crime,3
8671,130333,Drama,8
8672,130333,Fantasy,2
8673,130333,Horror,1
8674,130333,Romance,1
8675,130333,Sci-Fi,7
8676,130333,Thriller,6
8677,130333,War,1
8678,130340,Action,9
8679,130340,Adventure,9
8680,130340,Animation,3
8681,130340,Children,4
8682,130340,Comedy,7
8683,130340,Crime,2
8684,130340,Drama,8
8685,130340,Fantasy,3
8686,130340,Horror,3
8687,130340,Mystery,1
8688,130340,Romance,2
8689,130340,Sci-Fi,6
8690,130340,Thriller,5
8691,130340,War,1
8692,130434,Action,12
8693,130434,Adventure,6
8694,130434,Animation,1
8695,130434,Children,1
8696,130434,Comedy,2
8697,130434,Crime,3
8698,130434,Drama,8
8699,130434,Fantasy,1
8700,130434,Romance,1
8701,130434,Sci-Fi,9
8702,130434,Thriller,7
8703,130434,War,1
8704,130528,Action,14
8705,130528,Adventure,11
8706,130528,Animation,2
8707,130528,Children,1
8708,130528,Comedy,3
8709,130528,Crime,2
8710,130528,Drama,3
8711,130528,Fantasy,4
8712,130528,Romance,1
8713,130528,Sci-Fi,9
8714,130528,Thriller,5
8715,130646,Action,3
8716,130646,Adventure,4
8717,130646,Animation,2
8718,130646,Children,2
8719,130646,Comedy,3
8720,130646,Crime,1
8721,130646,Drama,5
8722,130646,Fantasy,3
8723,130646,IMAX,1
8724,130646,Romance,2
8725,130646,Sci-Fi,2
8726,130646,Thriller,2
8727,130858,Action,12
8728,130858,Adventure,9
8729,130858,Children,1
8730,130858,Comedy,4
8731,130858,Crime,3
8732,130858,Drama,2
8733,130858,Fantasy,2
8734,130858,Mystery,1
8735,130858,Sci-Fi,9
8736,130858,Thriller,3
8737,130935,Action,5
8738,130935,Adventure,7
8739,130935,Animation,3
8740,130935,Children,2
8741,130935,Comedy,3
8742,130935,Drama,3
8743,130935,Fantasy,6
8744,130935,Sci-Fi,5
8745,130935,Thriller,1
8746,131059,Action,4
8747,131059,Adventure,8
8748,131059,Animation,4
8749,131059,Children,3
8750,131059,Comedy,3
8751,131059,Drama,1
8752,131059,Fantasy,2
8753,131059,Sci-Fi,5
8754,131059,Thriller,1
8755,131116,Action,3
8756,131116,Adventure,1
8757,131116,Animation,1
8758,131116,Comedy,4
8759,131116,Crime,5
8760,131116,Drama,5
8761,131116,Horror,2
8762,131116,Mystery,2
8763,131116,Thriller,2
8764,131343,Action,2
8765,131343,Adventure,6
8766,131343,Animation,2
8767,131343,Children,1
8768,131343,Comedy,3
8769,131343,Drama,3
8770,131343,Fantasy,2
8771,131343,Horror,1
8772,131343,IMAX,1
8773,131343,Sci-Fi,3
8774,131343,Thriller,1
8775,131347,Action,3
8776,131347,Adventure,4
8777,131347,Animation,3
8778,131347,Children,3
8779,131347,Comedy,4
8780,131347,Crime,1
8781,131347,Drama,3
8782,131347,Fantasy,2
8783,131347,Horror,3
8784,131347,Romance,1
8785,131347,Sci-Fi,3
8786,131412,Action,10
8787,131412,Adventure,9
8788,131412,Animation,2
8789,131412,Children,1
8790,131412,Comedy,5
8791,131412,Crime,3
8792,131412,Drama,2
8793,131412,Fantasy,2
8794,131412,Horror,2
8795,131412,IMAX,1
8796,131412,Mystery,1
8797,131412,Romance,1
8798,131412,Sci-Fi,7
8799,131412,Thriller,2
8800,131429,Action,4
8801,131429,Adventure,7
8802,131429,Animation,1
8803,131429,Children,3
8804,131429,Comedy,2
8805,131429,Drama,3
8806,131429,Fantasy,1
8807,131429,Mystery,1
8808,131429,Romance,2
8809,131429,Sci-Fi,5
8810,131429,Thriller,2
8811,131691,Action,10
8812,131691,Adventure,5
8813,131691,Children,2
8814,131691,Comedy,3
8815,131691,Drama,3
8816,131691,Fantasy,2
8817,131691,Horror,1
8818,131691,IMAX,1
8819,131691,Mystery,1
8820,131691,Sci-Fi,8
8821,131691,Thriller,4
8822,131691,Western,1
8823,132099,Action,9
8824,132099,Adventure,7
8825,132099,Animation,2
8826,132099,Children,2
8827,132099,Comedy,3
8828,132099,Crime,3
8829,132099,Drama,4
8830,132099,Fantasy,2
8831,132099,Horror,1
8832,132099,Sci-Fi,4
8833,132099,Thriller,3
8834,132099,Western,1
8835,132253,Action,5
8836,132253,Adventure,4
8837,132253,Animation,1
8838,132253,Comedy,4
8839,132253,Crime,2
8840,132253,Drama,7
8841,132253,Horror,1
8842,132253,Romance,3
8843,132253,Sci-Fi,6
8844,132253,Thriller,2
8845,132272,Action,8
8846,132272,Adventure,10
8847,132272,Animation,1
8848,132272,Children,4
8849,132272,Comedy,1
8850,132272,Drama,2
8851,132272,Fantasy,2
8852,132272,Mystery,1
8853,132272,Sci-Fi,8
8854,132272,Thriller,1
8855,132323,Action,7
8856,132323,Adventure,7
8857,132323,Animation,1
8858,132323,Children,2
8859,132323,Comedy,5
8860,132323,Crime,1
8861,132323,Drama,3
8862,132323,Fantasy,6
8863,132323,Horror,1
8864,132323,IMAX,1
8865,132323,Sci-Fi,6
8866,132323,Thriller,1
8867,132358,Action,8
8868,132358,Adventure,5
8869,132358,Comedy,5
8870,132358,Crime,2
8871,132358,Drama,6
8872,132358,Fantasy,3
8873,132358,Romance,2
8874,132358,Sci-Fi,3
8875,132358,Thriller,4
8876,132358,War,1
8877,132596,Action,7
8878,132596,Adventure,6
8879,132596,Animation,2
8880,132596,Children,2
8881,132596,Comedy,2
8882,132596,Crime,1
8883,132596,Fantasy,1
8884,132596,Horror,1
8885,132596,Sci-Fi,3
8886,132596,Thriller,1
8887,132596,Western,1
8888,132651,Action,6
8889,132651,Adventure,6
8890,132651,Animation,1
8891,132651,Children,1
8892,132651,Comedy,2
8893,132651,Crime,2
8894,132651,Drama,5
8895,132651,Fantasy,1
8896,132651,Romance,1
8897,132651,Sci-Fi,7
8898,132651,Thriller,2
8899,133018,Action,4
8900,133018,Adventure,6
8901,133018,Animation,2
8902,133018,Children,2
8903,133018,Comedy,3
8904,133018,Crime,1
8905,133018,Drama,5
8906,133018,Fantasy,1
8907,133018,Sci-Fi,2
8908,133018,Thriller,3
8909,133027,Action,8
8910,133027,Adventure,7
8911,133027,Comedy,2
8912,133027,Crime,1
8913,133027,Drama,2
8914,133027,Fantasy,1
8915,133027,Mystery,1
8916,133027,Romance,1
8917,133027,Sci-Fi,7
8918,133027,Thriller,5
8919,133057,Action,7
8920,133057,Adventure,8
8921,133057,Animation,1
8922,133057,Children,1
8923,133057,Comedy,3
8924,133057,Crime,1
8925,133057,Drama,4
8926,133057,Fantasy,2
8927,133057,Mystery,1
8928,133057,Romance,1
8929,133057,Sci-Fi,5
8930,133057,Thriller,4
8931,133146,Action,6
8932,133146,Adventure,2
8933,133146,Comedy,1
8934,133146,Crime,1
8935,133146,Drama,4
8936,133146,Horror,2
8937,133146,Sci-Fi,5
8938,133146,Thriller,5
8939,133400,(no genres listed),1
8940,133400,Action,8
8941,133400,Adventure,6
8942,133400,Comedy,1
8943,133400,Crime,1
8944,133400,Drama,2
8945,133400,Fantasy,5
8946,133400,IMAX,1
8947,133400,Romance,2
8948,133400,Sci-Fi,5
8949,133400,Thriller,1
8950,133489,Action,7
8951,133489,Adventure,7
8952,133489,Comedy,1
8953,133489,Crime,2
8954,133489,Drama,5
8955,133489,Fantasy,2
8956,133489,Sci-Fi,5
8957,133489,Thriller,2
8958,133527,Action,4
8959,133527,Adventure,7
8960,133527,Animation,6
8961,133527,Children,4
8962,133527,Comedy,4
8963,133527,Crime,1
8964,133527,Fantasy,3
8965,133527,Sci-Fi,2
8966,133527,Thriller,1
8967,133681,Action,4
8968,133681,Adventure,5
8969,133681,Comedy,2
8970,133681,Crime,3
8971,133681,Drama,3
8972,133681,Fantasy,2
8973,133681,Mystery,1
8974,133681,Sci-Fi,2
8975,133681,Thriller,1
8976,133693,(no genres listed),1
8977,133693,Action,3
8978,133693,Adventure,5
8979,133693,Animation,4
8980,133693,Children,3
8981,133693,Comedy,5
8982,133693,Crime,3
8983,133693,Drama,3
8984,133693,Fantasy,4
8985,133693,Mystery,2
8986,133693,Sci-Fi,2
8987,133693,Thriller,3
8988,133854,Action,5
8989,133854,Adventure,6
8990,133854,Animation,2
8991,133854,Comedy,2
8992,133854,Drama,3
8993,133854,Fantasy,1
8994,133854,Horror,1
8995,133854,Romance,2
8996,133854,Sci-Fi,3
8997,133854,Thriller,3
8998,134185,Action,7
8999,134185,Adventure,5
9000,134185,Animation,2
9001,134185,Children,1
9002,134185,Comedy,3
9003,134185,Crime,2
9004,134185,Drama,1
9005,134185,Fantasy,3
9006,134185,Mystery,1
9007,134185,Sci-Fi,4
9008,134185,Thriller,2
9009,134392,Action,14
9010,134392,Adventure,12
9011,134392,Animation,3
9012,134392,Children,2
9013,134392,Comedy,4
9014,134392,Crime,1
9015,134392,Drama,4
9016,134392,Fantasy,5
9017,134392,Horror,1
9018,134392,Sci-Fi,11
9019,134392,Thriller,5
9020,134392,Western,1
9021,134500,Action,6
9022,134500,Adventure,5
9023,134500,Animation,1
9024,134500,Comedy,2
9025,134500,Crime,1
9026,134500,Drama,1
9027,134500,Fantasy,2
9028,134500,Romance,1
9029,134500,Sci-Fi,5
9030,134500,Thriller,3
9031,134530,Action,6
9032,134530,Adventure,7
9033,134530,Animation,5
9034,134530,Children,2
9035,134530,Comedy,4
9036,134530,Crime,2
9037,134530,Drama,1
9038,134530,Fantasy,3
9039,134530,Sci-Fi,6
9040,134530,Thriller,1
9041,134530,Western,1
9042,134544,Action,7
9043,134544,Adventure,9
9044,134544,Animation,5
9045,134544,Children,4
9046,134544,Comedy,6
9047,134544,Crime,4
9048,134544,Drama,7
9049,134544,Fantasy,5
9050,134544,Horror,3
9051,134544,IMAX,1
9052,134544,Romance,2
9053,134544,Sci-Fi,8
9054,134544,Thriller,4
9055,135141,Action,9
9056,135141,Adventure,3
9057,135141,Comedy,2
9058,135141,Crime,5
9059,135141,Drama,5
9060,135141,Sci-Fi,4
9061,135141,Thriller,4
9062,135141,War,2
9063,135216,Action,4
9064,135216,Adventure,5
9065,135216,Animation,1
9066,135216,Children,1
9067,135216,Comedy,3
9068,135216,Crime,2
9069,135216,Drama,3
9070,135216,Fantasy,1
9071,135216,Mystery,1
9072,135216,Sci-Fi,4
9073,135340,Action,4
9074,135340,Adventure,4
9075,135340,Comedy,2
9076,135340,Drama,2
9077,135340,Fantasy,2
9078,135340,Horror,1
9079,135340,Romance,2
9080,135340,Sci-Fi,6
9081,135340,Thriller,1
9082,135664,Action,5
9083,135664,Adventure,4
9084,135664,Animation,1
9085,135664,Children,1
9086,135664,Comedy,3
9087,135664,Drama,3
9088,135664,Fantasy,1
9089,135664,Horror,2
9090,135664,Sci-Fi,2
9091,135664,Thriller,4
9092,135664,Western,1
9093,135696,Action,8
9094,135696,Adventure,9
9095,135696,Animation,1
9096,135696,Comedy,2
9097,135696,Drama,3
9098,135696,Fantasy,5
9099,135696,IMAX,1
9100,135696,Romance,2
9101,135696,Sci-Fi,9
9102,135696,Thriller,3
9103,135786,Action,5
9104,135786,Adventure,5
9105,135786,Drama,4
9106,135786,Fantasy,2
9107,135786,Sci-Fi,6
9108,135786,Thriller,4
9109,136234,Action,8
9110,136234,Adventure,7
9111,136234,Animation,3
9112,136234,Children,2
9113,136234,Comedy,4
9114,136234,Crime,4
9115,136234,Drama,3
9116,136234,Fantasy,1
9117,136234,Mystery,1
9118,136234,Sci-Fi,5
9119,136234,Thriller,4
9120,136242,Action,5
9121,136242,Adventure,5
9122,136242,Comedy,4
9123,136242,Crime,2
9124,136242,Drama,9
9125,136242,Horror,1
9126,136242,Mystery,1
9127,136242,Sci-Fi,8
9128,136242,Thriller,6
9129,136242,War,1
9130,136242,Western,1
9131,136355,(no genres listed),1
9132,136355,Action,4
9133,136355,Adventure,4
9134,136355,Animation,1
9135,136355,Comedy,3
9136,136355,Crime,2
9137,136355,Drama,4
9138,136355,Fantasy,1
9139,136355,Mystery,1
9140,136355,Romance,1
9141,136355,Sci-Fi,5
9142,136355,Thriller,2
9143,136738,Action,5
9144,136738,Adventure,5
9145,136738,Animation,2
9146,136738,Children,1
9147,136738,Comedy,5
9148,136738,Drama,3
9149,136738,Fantasy,1
9150,136738,Horror,1
9151,136738,Romance,2
9152,136738,Sci-Fi,4
9153,136759,(no genres listed),1
9154,136759,Action,5
9155,136759,Adventure,3
9156,136759,Animation,1
9157,136759,Children,1
9158,136759,Comedy,3
9159,136759,Crime,1
9160,136759,Drama,4
9161,136759,Horror,2
9162,136759,Sci-Fi,2
9163,136759,Thriller,3
9164,136873,(no genres listed),1
9165,136873,Action,7
9166,136873,Adventure,4
9167,136873,Animation,1
9168,136873,Comedy,3
9169,136873,Crime,2
9170,136873,Drama,2
9171,136873,Sci-Fi,5
9172,136873,Thriller,2
9173,136873,Western,1
9174,137293,(no genres listed),1
9175,137293,Action,6
9176,137293,Adventure,4
9177,137293,Animation,1
9178,137293,Comedy,3
9179,137293,Crime,1
9180,137293,Drama,1
9181,137293,Fantasy,2
9182,137293,Horror,2
9183,137293,Mystery,2
9184,137293,Romance,1
9185,137293,Sci-Fi,4
9186,137293,Thriller,4
9187,137293,Western,1
9188,137495,Action,7
9189,137495,Adventure,4
9190,137495,Animation,1
9191,137495,Children,1
9192,137495,Comedy,4
9193,137495,Crime,3
9194,137495,Drama,5
9195,137495,Fantasy,1
9196,137495,Horror,1
9197,137495,Mystery,1
9198,137495,Romance,4
9199,137495,Sci-Fi,4
9200,137495,Thriller,4
9201,137652,Action,5
9202,137652,Adventure,4
9203,137652,Animation,2
9204,137652,Children,1
9205,137652,Comedy,2
9206,137652,Crime,1
9207,137652,Drama,9
9208,137652,Fantasy,1
9209,137652,Horror,1
9210,137652,Romance,2
9211,137652,Sci-Fi,3
9212,137652,Thriller,3
9213,137652,War,1
9214,138024,Action,5
9215,138024,Adventure,6
9216,138024,Animation,2
9217,138024,Children,1
9218,138024,Comedy,2
9219,138024,Crime,2
9220,138024,Drama,5
9221,138024,Fantasy,3
9222,138024,Horror,1
9223,138024,Sci-Fi,3
9224,138024,Thriller,2
9225,138911,Action,6
9226,138911,Adventure,7
9227,138911,Comedy,1
9228,138911,Crime,2
9229,138911,Drama,5
9230,138911,Fantasy,4
9231,138911,Horror,1
9232,138911,Romance,2
9233,138911,Sci-Fi,5
9234,138911,Thriller,5
9235,139813,Action,7
9236,139813,Adventure,6
9237,139813,Children,2
9238,139813,Drama,2
9239,139813,Fantasy,1
9240,139813,Mystery,1
9241,139813,Sci-Fi,2
9242,139813,Thriller,6
9243,139813,Western,2
9244,140472,(no genres listed),1
9245,140472,Action,5
9246,140472,Adventure,7
9247,140472,Animation,2
9248,140472,Comedy,6
9249,140472,Documentary,1
9250,140472,Drama,3
9251,140472,Fantasy,2
9252,140472,Romance,1
9253,140472,Sci-Fi,4
9254,140495,Action,5
9255,140495,Adventure,8
9256,140495,Animation,1
9257,140495,Comedy,4
9258,140495,Crime,2
9259,140495,Drama,5
9260,140495,Fantasy,3
9261,140495,IMAX,1
9262,140495,Romance,2
9263,140495,Sci-Fi,5
9264,140495,Thriller,1
9265,140740,Action,2
9266,140740,Adventure,2
9267,140740,Animation,3
9268,140740,Children,1
9269,140740,Comedy,5
9270,140740,Crime,1
9271,140740,Drama,8
9272,140740,Fantasy,1
9273,140740,Romance,3
9274,140740,Sci-Fi,3
9275,140740,Thriller,4
9276,140862,(no genres listed),1
9277,140862,Action,7
9278,140862,Adventure,8
9279,140862,Comedy,4
9280,140862,Crime,1
9281,140862,Drama,2
9282,140862,Fantasy,3
9283,140862,IMAX,1
9284,140862,Sci-Fi,4
9285,140862,Thriller,1
9286,140862,War,1
9287,141000,Action,7
9288,141000,Adventure,5
9289,141000,Comedy,2
9290,141000,Drama,6
9291,141000,Fantasy,3
9292,141000,Horror,3
9293,141000,IMAX,1
9294,141000,Romance,1
9295,141000,Sci-Fi,4
9296,141000,Thriller,5
9297,141000,War,2
9298,141098,(no genres listed),1
9299,141098,Action,5
9300,141098,Adventure,4
9301,141098,Comedy,2
9302,141098,Crime,1
9303,141098,Drama,5
9304,141098,Fantasy,3
9305,141098,Horror,1
9306,141098,Romance,1
9307,141098,Sci-Fi,1
9308,141098,Thriller,3
9309,141098,War,1
9310,141207,Action,3
9311,141207,Adventure,2
9312,141207,Comedy,3
9313,141207,Crime,3
9314,141207,Drama,5
9315,141207,Horror,1
9316,141207,Romance,1
9317,141207,Sci-Fi,2
9318,141207,Thriller,4
9319,141436,Action,4
9320,141436,Adventure,5
9321,141436,Animation,2
9322,141436,Children,2
9323,141436,Comedy,1
9324,141436,Crime,1
9325,141436,Drama,5
9326,141436,Fantasy,1
9327,141436,Sci-Fi,5
